week_date,region,platform,segment,customer_type,transaction,sales
22-04-2019,USA,Retail,F3,New,26177,1044043
22-04-2019,AFRICA,Shopify,F3,Existing,1507,307640
22-04-2019,EUROPE,Shopify,F2,Existing,180,41047
22-04-2019,USA,Shopify,F3,New,51,6950
22-04-2019,OCEANIA,Shopify,F3,New,152,23121
22-04-2019,AFRICA,Shopify,C4,Existing,303,52048
22-04-2019,EUROPE,Shopify,F1,Existing,103,22977
22-04-2019,ASIA,Shopify,null,New,226,33213
22-04-2019,OCEANIA,Shopify,null,Guest,6739,1183057
22-04-2019,AFRICA,Retail,C2,New,47898,1586029
22-04-2019,SOUTH AMERICA,Shopify,C2,Existing,85,17013
22-04-2019,ASIA,Retail,C4,Existing,102378,4673559
22-04-2019,USA,Retail,F1,New,11924,488222
22-04-2019,SOUTH AMERICA,Retail,F1,New,310,11988
22-04-2019,EUROPE,Shopify,C2,New,9,1522
22-04-2019,CANADA,Retail,C3,Existing,58989,3059748
22-04-2019,USA,Retail,null,New,23766,1047250
22-04-2019,AFRICA,Shopify,C3,New,216,33463
22-04-2019,OCEANIA,Shopify,null,New,478,76622
22-04-2019,OCEANIA,Retail,F3,New,100328,3420419
22-04-2019,USA,Shopify,null,Existing,109,20674
22-04-2019,ASIA,Retail,null,Existing,28304,1170186
22-04-2019,USA,Retail,C2,Existing,39125,1981599
22-04-2019,SOUTH AMERICA,Shopify,null,Guest,952,185018
22-04-2019,AFRICA,Shopify,F3,New,94,15495
22-04-2019,CANADA,Retail,C3,New,26536,925907
22-04-2019,SOUTH AMERICA,Shopify,C3,Existing,79,15124
22-04-2019,EUROPE,Shopify,C4,Existing,7,1678
22-04-2019,AFRICA,Retail,C1,Existing,156514,6337557
22-04-2019,SOUTH AMERICA,Shopify,C1,Existing,59,11143
22-04-2019,SOUTH AMERICA,Shopify,C1,New,22,3245
22-04-2019,SOUTH AMERICA,Retail,F2,Existing,990,49580
22-04-2019,EUROPE,Retail,null,Guest,108614,3667307
22-04-2019,EUROPE,Retail,F2,New,1533,69374
22-04-2019,USA,Retail,C3,New,42098,1645309
22-04-2019,CANADA,Shopify,F1,Existing,568,99525
22-04-2019,AFRICA,Shopify,null,Existing,171,30381
22-04-2019,ASIA,Retail,C3,New,106313,3233446
22-04-2019,CANADA,Retail,C2,Existing,20894,958085
22-04-2019,OCEANIA,Shopify,C2,New,626,93683
22-04-2019,USA,Shopify,F1,New,105,14999
22-04-2019,CANADA,Retail,F3,Existing,88151,5089867
22-04-2019,USA,Shopify,C4,Existing,125,25734
22-04-2019,ASIA,Retail,C2,New,73102,1951124
22-04-2019,SOUTH AMERICA,Retail,null,Existing,536,22417
22-04-2019,AFRICA,Shopify,C2,New,262,40185
22-04-2019,ASIA,Shopify,C4,New,43,6132
15-04-2019,ASIA,Retail,null,New,63219,2263103
22-04-2019,OCEANIA,Retail,C1,Existing,233226,8761711
22-04-2019,SOUTH AMERICA,Retail,F3,Existing,1120,61746
22-04-2019,USA,Retail,F2,Existing,94352,5916185
22-04-2019,OCEANIA,Shopify,null,Existing,461,85899
22-04-2019,USA,Retail,C4,Existing,38125,2113487
22-04-2019,ASIA,Shopify,null,Guest,2820,464655
22-04-2019,OCEANIA,Retail,C2,Existing,148068,5977548
22-04-2019,OCEANIA,Shopify,F1,Existing,3326,611187
15-04-2019,EUROPE,Retail,C1,New,4116,127603
15-04-2019,ASIA,Retail,F3,New,79370,2574991
15-04-2019,AFRICA,Shopify,F3,Existing,1394,288490
15-04-2019,USA,Retail,null,Guest,497974,15916210
15-04-2019,EUROPE,Shopify,F3,New,2,296
15-04-2019,EUROPE,Shopify,F3,Existing,96,25394
15-04-2019,USA,Retail,C2,Existing,33662,1787252
15-04-2019,AFRICA,Retail,C1,Existing,149488,5928510
15-04-2019,ASIA,Shopify,C3,Existing,1164,221480
15-04-2019,EUROPE,Retail,C3,New,3469,143891
15-04-2019,AFRICA,Retail,C2,New,46062,1507147
15-04-2019,OCEANIA,Retail,null,Guest,2391057,64882264
15-04-2019,OCEANIA,Retail,F3,Existing,488109,28301548
15-04-2019,ASIA,Retail,null,Existing,25808,1074808
15-04-2019,AFRICA,Retail,F3,Existing,334556,20078905
15-04-2019,AFRICA,Retail,F1,New,20949,819852
15-04-2019,OCEANIA,Shopify,C2,Existing,2828,546573
15-04-2019,USA,Shopify,F1,Existing,997,190331
15-04-2019,CANADA,Retail,null,Guest,398655,11411987
15-04-2019,ASIA,Retail,F1,Existing,89463,4511255
15-04-2019,CANADA,Retail,F1,New,6442,264466
15-04-2019,USA,Retail,F1,New,10234,441269
15-04-2019,SOUTH AMERICA,Shopify,C4,New,1,0
15-04-2019,AFRICA,Shopify,C3,Existing,1614,335630
15-04-2019,EUROPE,Retail,C2,New,2525,94918
15-04-2019,OCEANIA,Shopify,F1,Existing,2831,535781
15-04-2019,SOUTH AMERICA,Retail,C4,New,299,12150
15-04-2019,CANADA,Retail,C2,Existing,18800,902478
15-04-2019,AFRICA,Retail,F1,Existing,85262,4922944
15-04-2019,OCEANIA,Shopify,C4,New,58,8281
15-04-2019,EUROPE,Shopify,C2,Existing,117,33613
15-04-2019,ASIA,Shopify,F1,Existing,1099,198565
15-04-2019,AFRICA,Shopify,F2,New,185,30489
15-04-2019,ASIA,Retail,F2,New,65431,2199118
15-04-2019,USA,Shopify,F2,Existing,1342,283462
15-04-2019,ASIA,Retail,C3,Existing,218034,10176655
15-04-2019,ASIA,Retail,F1,New,29236,1012264
15-04-2019,AFRICA,Retail,C3,New,88131,3267487
15-04-2019,CANADA,Shopify,F2,Existing,762,147790
15-04-2019,SOUTH AMERICA,Retail,C2,Existing,781,32449
15-04-2019,USA,Shopify,C4,New,17,2427
15-04-2019,USA,Retail,C3,Existing,83004,5000579
15-04-2019,SOUTH AMERICA,Retail,F1,Existing,636,31121
15-04-2019,EUROPE,Shopify,F1,New,3,943
15-04-2019,CANADA,Retail,F3,Existing,79149,4686008
15-04-2019,AFRICA,Shopify,C4,New,42,6073
15-04-2019,AFRICA,Retail,C2,Existing,90169,4140820
15-04-2019,ASIA,Shopify,C2,Existing,1255,226998
15-04-2019,SOUTH AMERICA,Shopify,C3,New,16,2472
15-04-2019,EUROPE,Shopify,null,Guest,205,38809
15-04-2019,ASIA,Retail,C1,New,111174,2492817
15-04-2019,AFRICA,Shopify,F1,Existing,1491,283928
15-04-2019,OCEANIA,Retail,F3,New,96384,3409364
15-04-2019,ASIA,Shopify,F2,Existing,1467,281893
15-04-2019,EUROPE,Shopify,null,Existing,15,4350
15-04-2019,EUROPE,Retail,C4,Existing,3776,202956
15-04-2019,SOUTH AMERICA,Retail,C3,Existing,1317,62620
15-04-2019,AFRICA,Shopify,C4,Existing,275,49608
15-04-2019,SOUTH AMERICA,Retail,null,New,2109,74081
15-04-2019,ASIA,Retail,null,Guest,1921050,49132703
15-04-2019,OCEANIA,Shopify,C3,Existing,2831,560190
15-04-2019,OCEANIA,Shopify,F2,New,307,51872
15-04-2019,OCEANIA,Retail,null,Existing,34713,1631871
15-04-2019,CANADA,Retail,F1,Existing,22269,1306952
15-04-2019,USA,Shopify,C2,New,162,27329
15-04-2019,OCEANIA,Shopify,C1,New,317,42333
15-04-2019,CANADA,Retail,C4,Existing,25737,1336762
15-04-2019,OCEANIA,Retail,F1,Existing,139581,7586931
15-04-2019,CANADA,Shopify,null,Existing,60,10051
15-04-2019,SOUTH AMERICA,Shopify,F3,Existing,24,4736
15-04-2019,OCEANIA,Shopify,C2,New,472,76591
15-04-2019,USA,Shopify,F1,New,104,18859
15-04-2019,CANADA,Retail,F3,New,15769,599215
15-04-2019,USA,Retail,F2,New,23254,996795
15-04-2019,SOUTH AMERICA,Retail,F2,New,469,19425
15-04-2019,EUROPE,Shopify,F2,New,13,2607
15-04-2019,AFRICA,Retail,null,Guest,1434436,42306121
15-04-2019,USA,Shopify,C1,New,107,16791
15-04-2019,EUROPE,Retail,C4,New,1048,38731
15-04-2019,SOUTH AMERICA,Retail,C3,New,1024,40013
15-04-2019,ASIA,Shopify,C4,Existing,191,33887
15-04-2019,ASIA,Shopify,C3,New,172,25797
15-04-2019,USA,Retail,C1,Existing,46954,2106369
15-04-2019,AFRICA,Shopify,C1,New,151,22858
15-04-2019,CANADA,Shopify,C1,New,58,7937
15-04-2019,SOUTH AMERICA,Shopify,C4,Existing,5,565
15-04-2019,ASIA,Shopify,F1,New,129,20585
15-04-2019,CANADA,Retail,C1,Existing,50635,2222116
15-04-2019,ASIA,Shopify,C1,Existing,649,104119
15-04-2019,CANADA,Shopify,C2,New,73,11317
15-04-2019,EUROPE,Retail,C1,Existing,14567,668556
15-04-2019,AFRICA,Shopify,null,Existing,130,23898
15-04-2019,SOUTH AMERICA,Shopify,F1,Existing,52,11388
15-04-2019,EUROPE,Retail,F1,New,919,41046
15-04-2019,SOUTH AMERICA,Shopify,C2,Existing,67,13076
15-04-2019,CANADA,Shopify,F3,Existing,382,75820
15-04-2019,ASIA,Retail,C4,New,45153,1317722
15-04-2019,SOUTH AMERICA,Retail,C1,New,2474,55646
15-04-2019,OCEANIA,Retail,null,New,81464,3127062
15-04-2019,EUROPE,Shopify,null,New,7,941
15-04-2019,USA,Shopify,F2,New,112,18671
15-04-2019,CANADA,Shopify,null,New,76,13296
15-04-2019,CANADA,Shopify,C4,Existing,61,11762
15-04-2019,USA,Retail,null,New,19665,901863
15-04-2019,AFRICA,Retail,C4,Existing,94827,5077703
15-04-2019,EUROPE,Retail,F1,Existing,6993,441279
15-04-2019,SOUTH AMERICA,Retail,F3,New,396,14790
15-04-2019,USA,Shopify,null,Guest,1298,248830
15-04-2019,ASIA,Shopify,null,Existing,142,25932
15-04-2019,OCEANIA,Retail,F2,New,83053,3114215
15-04-2019,CANADA,Retail,C1,New,27520,757224
15-04-2019,ASIA,Shopify,null,Guest,2218,366881
15-04-2019,OCEANIA,Retail,C3,Existing,300264,15396955
15-04-2019,SOUTH AMERICA,Shopify,C1,Existing,41,7805
15-04-2019,SOUTH AMERICA,Shopify,null,New,47,8289
15-04-2019,CANADA,Retail,F2,Existing,49645,2958892
15-04-2019,CANADA,Shopify,C4,New,14,1793
15-04-2019,AFRICA,Shopify,null,Guest,2595,459413
15-04-2019,CANADA,Retail,F2,New,15230,606707
15-04-2019,SOUTH AMERICA,Shopify,F2,Existing,23,5271
15-04-2019,SOUTH AMERICA,Retail,F2,Existing,1036,48731
15-04-2019,CANADA,Retail,C2,New,12746,419060
15-04-2019,AFRICA,Retail,null,New,55164,2330030
15-04-2019,USA,Shopify,null,Existing,84,17404
15-04-2019,OCEANIA,Shopify,C3,New,353,56182
15-04-2019,ASIA,Retail,F3,Existing,357799,18519542
15-04-2019,OCEANIA,Retail,F1,New,39541,1426978
15-04-2019,CANADA,Shopify,C3,Existing,486,92754
15-04-2019,EUROPE,Retail,F2,New,1537,69550
15-04-2019,USA,Shopify,C3,New,129,22617
15-04-2019,SOUTH AMERICA,Retail,C2,New,809,27128
15-04-2019,OCEANIA,Retail,C1,New,140807,3426527
15-04-2019,OCEANIA,Shopify,null,New,394,66316
15-04-2019,SOUTH AMERICA,Shopify,C2,New,25,4604
15-04-2019,EUROPE,Retail,C2,Existing,9404,475065
15-04-2019,OCEANIA,Retail,C4,New,54800,1733998
15-04-2019,EUROPE,Shopify,C4,New,2,359
15-04-2019,USA,Shopify,C3,Existing,948,193584
15-04-2019,USA,Shopify,C1,Existing,545,100354
15-04-2019,AFRICA,Retail,F2,New,56256,2187173
15-04-2019,EUROPE,Retail,F3,Existing,18124,1145954
15-04-2019,OCEANIA,Retail,C2,Existing,141953,5907114
15-04-2019,AFRICA,Shopify,C3,New,176,29140
15-04-2019,ASIA,Retail,F2,Existing,198556,10208047
15-04-2019,AFRICA,Shopify,null,New,174,28152
15-04-2019,EUROPE,Retail,F3,New,1628,68512
15-04-2019,AFRICA,Retail,C4,New,35633,1238717
15-04-2019,OCEANIA,Retail,F2,Existing,303220,17779772
15-04-2019,OCEANIA,Retail,C2,New,90401,2623905
15-04-2019,EUROPE,Shopify,C3,Existing,123,35527
15-04-2019,ASIA,Retail,C1,Existing,160332,5528192
15-04-2019,OCEANIA,Shopify,F3,New,128,20694
15-04-2019,ASIA,Retail,C4,Existing,97401,4492197
15-04-2019,CANADA,Retail,null,New,14731,624485
15-04-2019,SOUTH AMERICA,Shopify,null,Existing,13,2230
15-04-2019,CANADA,Shopify,F1,New,46,7822
15-04-2019,OCEANIA,Shopify,F2,Existing,3955,825385
15-04-2019,CANADA,Shopify,C1,Existing,331,55138
15-04-2019,OCEANIA,Shopify,C4,Existing,478,87852
15-04-2019,AFRICA,Shopify,C1,Existing,968,162602
15-04-2019,SOUTH AMERICA,Shopify,F3,New,2,422
15-04-2019,CANADA,Retail,C4,New,10861,371746
15-04-2019,USA,Shopify,C4,Existing,112,21407
15-04-2019,ASIA,Shopify,C2,New,229,31412
15-04-2019,EUROPE,Retail,null,Guest,107507,3648786
15-04-2019,USA,Retail,C2,New,21012,767802
15-04-2019,USA,Shopify,F3,Existing,641,140909
15-04-2019,SOUTH AMERICA,Shopify,F2,New,4,747
15-04-2019,CANADA,Retail,null,Existing,5460,278099
15-04-2019,CANADA,Shopify,F1,Existing,490,90539
15-04-2019,USA,Retail,C3,New,36559,1491438
15-04-2019,USA,Shopify,null,New,100,16827
15-04-2019,OCEANIA,Shopify,F3,Existing,2184,459937
15-04-2019,SOUTH AMERICA,Shopify,null,Guest,751,146119
15-04-2019,EUROPE,Shopify,F2,Existing,167,39454
15-04-2019,USA,Shopify,F3,New,39,6423
15-04-2019,AFRICA,Retail,C3,Existing,234251,12583645
15-04-2019,AFRICA,Retail,null,Existing,24091,1120165
15-04-2019,EUROPE,Shopify,C1,New,7,1420
15-04-2019,SOUTH AMERICA,Shopify,C1,New,18,2717
15-04-2019,EUROPE,Retail,null,Existing,2434,117286
15-04-2019,EUROPE,Shopify,F1,Existing,110,23183
15-04-2019,ASIA,Shopify,C4,New,22,3344
15-04-2019,CANADA,Retail,C3,New,24673,905130
15-04-2019,SOUTH AMERICA,Shopify,C3,Existing,67,14161
15-04-2019,AFRICA,Retail,C1,New,78636,2061933
15-04-2019,EUROPE,Retail,C3,Existing,14043,786267
15-04-2019,USA,Retail,F2,Existing,76042,4954694
15-04-2019,SOUTH AMERICA,Retail,C4,Existing,386,18242
15-04-2019,SOUTH AMERICA,Retail,null,Guest,390138,15887697
15-04-2019,ASIA,Shopify,F2,New,145,23648
15-04-2019,AFRICA,Retail,F2,Existing,230311,13610190
15-04-2019,USA,Retail,F3,Existing,113877,7527960
15-04-2019,SOUTH AMERICA,Retail,F3,Existing,1189,60532
15-04-2019,CANADA,Shopify,null,Guest,758,129266
15-04-2019,CANADA,Shopify,C3,New,64,9389
15-04-2019,OCEANIA,Shopify,null,Guest,5381,959296
15-04-2019,USA,Retail,C1,New,29352,839836
15-04-2019,SOUTH AMERICA,Shopify,F1,New,6,929
15-04-2019,OCEANIA,Shopify,C1,Existing,1745,313757
15-04-2019,CANADA,Retail,C3,Existing,54202,2921432
15-04-2019,EUROPE,Shopify,C1,Existing,77,15132
15-04-2019,USA,Retail,F1,Existing,33982,2164031
15-04-2019,USA,Retail,C4,New,14258,526628
15-04-2019,AFRICA,Shopify,F1,New,131,22073
15-04-2019,ASIA,Retail,C3,New,104312,3260867
15-04-2019,ASIA,Shopify,C1,New,144,18922
15-04-2019,ASIA,Retail,C2,New,72539,1993630
15-04-2019,SOUTH AMERICA,Retail,null,Existing,476,21177
15-04-2019,OCEANIA,Shopify,null,Existing,311,56518
15-04-2019,AFRICA,Shopify,F2,Existing,2513,502986
15-04-2019,OCEANIA,Retail,C4,Existing,134790,6882931
15-04-2019,EUROPE,Shopify,C4,Existing,6,1346
15-04-2019,CANADA,Shopify,C2,Existing,405,72871
15-04-2019,USA,Retail,null,Existing,8192,436696
15-04-2019,AFRICA,Shopify,C2,New,228,33711
15-04-2019,ASIA,Shopify,F3,New,61,10020
15-04-2019,USA,Retail,C4,Existing,32389,1845300
15-04-2019,OCEANIA,Retail,C1,Existing,223315,8546911
15-04-2019,CANADA,Shopify,F3,New,28,4534
15-04-2019,ASIA,Shopify,null,New,167,25293
15-04-2019,EUROPE,Retail,F2,Existing,14633,945134
15-04-2019,USA,Retail,F3,New,22070,909934
15-04-2019,OCEANIA,Shopify,F1,New,242,36079
15-04-2019,AFRICA,Shopify,C2,Existing,1465,277997
15-04-2019,ASIA,Shopify,F3,Existing,925,178233
15-04-2019,SOUTH AMERICA,Retail,F1,New,330,12869
15-04-2019,EUROPE,Shopify,C2,New,13,2472
15-04-2019,ASIA,Retail,C2,Existing,109191,4321777
15-04-2019,OCEANIA,Retail,C3,New,129175,4335596
15-04-2019,EUROPE,Shopify,C3,New,11,2254
15-04-2019,EUROPE,Retail,null,New,3505,155316
15-04-2019,SOUTH AMERICA,Retail,C1,Existing,2871,81578
15-04-2019,AFRICA,Shopify,F3,New,73,11536
15-04-2019,CANADA,Shopify,F2,New,67,10383
15-04-2019,USA,Shopify,C2,Existing,913,186826
15-04-2019,AFRICA,Retail,F3,New,55491,2147652
08-04-2019,OCEANIA,Retail,null,Existing,37039,1849409
08-04-2019,ASIA,Retail,F2,New,68310,2490041
08-04-2019,ASIA,Shopify,C4,New,35,4720
08-04-2019,ASIA,Retail,C2,Existing,106503,4638824
08-04-2019,EUROPE,Shopify,C3,New,17,2965
08-04-2019,EUROPE,Shopify,F3,Existing,83,23912
08-04-2019,AFRICA,Retail,null,Guest,1527993,49462741
08-04-2019,USA,Shopify,F2,Existing,1141,240988
08-04-2019,AFRICA,Retail,F1,New,23027,967739
08-04-2019,OCEANIA,Shopify,F1,Existing,2219,431670
08-04-2019,OCEANIA,Retail,null,Guest,2224996,67537025
08-04-2019,USA,Retail,C3,Existing,89355,5672235
08-04-2019,EUROPE,Retail,C4,Existing,3629,209992
08-04-2019,EUROPE,Retail,null,Guest,98784,3595123
08-04-2019,EUROPE,Retail,F3,Existing,17278,1179347
08-04-2019,CANADA,Retail,C3,Existing,53184,3205618
08-04-2019,OCEANIA,Shopify,F2,New,260,43905
08-04-2019,SOUTH AMERICA,Retail,F1,Existing,658,32289
08-04-2019,EUROPE,Shopify,C2,Existing,88,24666
08-04-2019,CANADA,Shopify,null,New,61,10131
08-04-2019,USA,Retail,F1,Existing,36115,2346593
08-04-2019,SOUTH AMERICA,Shopify,C4,Existing,6,823
08-04-2019,AFRICA,Shopify,C4,New,32,4786
08-04-2019,AFRICA,Shopify,F1,Existing,1350,258457
08-04-2019,ASIA,Shopify,null,New,153,24762
08-04-2019,EUROPE,Shopify,F1,Existing,72,15675
08-04-2019,SOUTH AMERICA,Retail,F2,New,494,21482
08-04-2019,USA,Shopify,C1,New,110,17568
08-04-2019,SOUTH AMERICA,Shopify,C1,New,15,2565
08-04-2019,USA,Retail,null,Guest,525600,17888307
08-04-2019,EUROPE,Retail,null,Existing,2619,136755
08-04-2019,USA,Retail,F2,Existing,79270,5290456
08-04-2019,SOUTH AMERICA,Retail,F2,Existing,1197,65778
08-04-2019,SOUTH AMERICA,Shopify,C4,New,1,123
08-04-2019,SOUTH AMERICA,Retail,C4,New,303,13559
08-04-2019,CANADA,Shopify,F2,Existing,660,128147
08-04-2019,USA,Shopify,F2,New,144,23811
08-04-2019,OCEANIA,Shopify,F2,Existing,3151,659003
08-04-2019,CANADA,Shopify,C4,New,10,1185
08-04-2019,AFRICA,Retail,F3,Existing,359508,23460009
08-04-2019,EUROPE,Retail,F3,New,1587,71103
08-04-2019,ASIA,Retail,C3,Existing,219276,11308198
08-04-2019,CANADA,Shopify,C1,Existing,258,43890
08-04-2019,ASIA,Shopify,F2,New,143,23458
08-04-2019,AFRICA,Shopify,C1,New,164,23317
08-04-2019,AFRICA,Shopify,F2,Existing,2470,506794
08-04-2019,CANADA,Retail,F3,New,16968,737485
08-04-2019,SOUTH AMERICA,Retail,null,Guest,387031,16761991
08-04-2019,OCEANIA,Retail,C2,Existing,133572,6427538
08-04-2019,OCEANIA,Shopify,C4,New,47,6676
08-04-2019,EUROPE,Shopify,C1,Existing,66,13314
08-04-2019,OCEANIA,Shopify,C2,New,412,68965
08-04-2019,CANADA,Shopify,C4,Existing,51,9035
08-04-2019,SOUTH AMERICA,Retail,C2,New,866,32347
08-04-2019,ASIA,Retail,null,New,67322,2642965
08-04-2019,EUROPE,Retail,F1,Existing,6750,453453
08-04-2019,USA,Retail,F3,Existing,120281,8231580
08-04-2019,OCEANIA,Retail,C1,Existing,210504,9030890
08-04-2019,CANADA,Shopify,F1,New,42,7002
08-04-2019,CANADA,Shopify,null,Existing,51,8992
08-04-2019,SOUTH AMERICA,Shopify,C3,New,15,2524
08-04-2019,EUROPE,Shopify,C4,New,2,288
08-04-2019,EUROPE,Shopify,F1,New,2,395
08-04-2019,AFRICA,Retail,C2,Existing,96965,4869017
08-04-2019,CANADA,Retail,C4,Existing,25326,1449965
08-04-2019,ASIA,Shopify,F2,Existing,1361,267215
08-04-2019,AFRICA,Shopify,C2,Existing,1386,274071
08-04-2019,SOUTH AMERICA,Retail,C1,New,2564,63516
08-04-2019,EUROPE,Shopify,F2,New,2,596
08-04-2019,SOUTH AMERICA,Retail,C1,Existing,2808,91392
08-04-2019,CANADA,Retail,F2,Existing,50062,3233934
08-04-2019,EUROPE,Retail,F2,Existing,13458,944391
08-04-2019,SOUTH AMERICA,Retail,null,New,2293,87684
08-04-2019,SOUTH AMERICA,Shopify,F1,New,5,717
08-04-2019,CANADA,Retail,C1,New,27505,857696
08-04-2019,AFRICA,Retail,F1,Existing,91201,5585271
08-04-2019,CANADA,Retail,C2,New,12862,488157
08-04-2019,SOUTH AMERICA,Shopify,C2,Existing,66,13459
08-04-2019,AFRICA,Shopify,C2,New,212,33375
08-04-2019,USA,Retail,F3,New,25042,1094608
08-04-2019,ASIA,Retail,C3,New,114134,4028906
08-04-2019,AFRICA,Retail,null,Existing,30003,1549739
08-04-2019,ASIA,Retail,C1,New,111594,2774907
08-04-2019,SOUTH AMERICA,Shopify,F3,New,2,372
08-04-2019,ASIA,Retail,F3,New,85067,3031012
08-04-2019,AFRICA,Retail,C2,New,51959,1910920
08-04-2019,AFRICA,Retail,F2,New,62461,2679071
08-04-2019,AFRICA,Shopify,C3,New,212,36605
08-04-2019,USA,Shopify,null,Existing,94,16738
08-04-2019,USA,Retail,C4,Existing,34833,2086316
08-04-2019,CANADA,Retail,C2,Existing,18267,961817
08-04-2019,AFRICA,Retail,C1,New,85639,2485941
08-04-2019,CANADA,Shopify,null,Guest,623,110549
08-04-2019,CANADA,Shopify,C2,New,63,10009
08-04-2019,OCEANIA,Shopify,null,New,333,58292
08-04-2019,AFRICA,Retail,C4,New,40192,1558062
08-04-2019,ASIA,Retail,C4,New,49468,1637715
08-04-2019,EUROPE,Retail,C3,New,3433,152860
08-04-2019,USA,Retail,F2,New,25605,1134401
08-04-2019,OCEANIA,Shopify,C3,Existing,2567,529239
08-04-2019,AFRICA,Shopify,null,New,179,31620
08-04-2019,OCEANIA,Retail,F2,New,81714,3343688
08-04-2019,USA,Retail,F1,New,10854,485630
08-04-2019,EUROPE,Shopify,C2,New,19,3677
08-04-2019,USA,Retail,null,Existing,10101,575718
08-04-2019,SOUTH AMERICA,Retail,null,Existing,616,27935
08-04-2019,EUROPE,Retail,C1,New,4017,139265
08-04-2019,AFRICA,Retail,C1,Existing,158365,6832661
08-04-2019,AFRICA,Shopify,null,Guest,2427,429050
08-04-2019,EUROPE,Retail,C3,Existing,13135,795822
08-04-2019,EUROPE,Retail,F1,New,908,41494
08-04-2019,USA,Retail,C4,New,15973,648723
08-04-2019,USA,Retail,C1,Existing,49441,2339367
08-04-2019,OCEANIA,Retail,C4,New,57598,2148674
08-04-2019,CANADA,Shopify,C1,New,50,7856
08-04-2019,AFRICA,Shopify,F3,Existing,1321,282135
08-04-2019,CANADA,Retail,F1,New,6740,294912
08-04-2019,SOUTH AMERICA,Retail,C3,New,1091,53610
08-04-2019,SOUTH AMERICA,Shopify,F1,Existing,43,9427
08-04-2019,USA,Shopify,null,New,107,19547
08-04-2019,CANADA,Shopify,F3,New,24,3763
08-04-2019,ASIA,Shopify,C4,Existing,169,28992
08-04-2019,OCEANIA,Shopify,null,Guest,4706,856386
08-04-2019,ASIA,Shopify,C1,Existing,628,102658
08-04-2019,SOUTH AMERICA,Shopify,C1,Existing,42,7691
08-04-2019,SOUTH AMERICA,Retail,C3,Existing,1345,72525
08-04-2019,USA,Shopify,null,Guest,1210,226867
08-04-2019,SOUTH AMERICA,Shopify,null,New,36,6074
08-04-2019,OCEANIA,Retail,F1,Existing,132485,7783392
08-04-2019,OCEANIA,Shopify,null,Existing,302,60125
08-04-2019,OCEANIA,Retail,C2,New,87086,2874476
08-04-2019,USA,Retail,C1,New,31984,991976
08-04-2019,USA,Shopify,C4,New,22,3391
08-04-2019,ASIA,Shopify,F3,New,70,10930
08-04-2019,SOUTH AMERICA,Retail,F3,New,438,20190
08-04-2019,OCEANIA,Retail,C3,Existing,296336,17266719
08-04-2019,EUROPE,Shopify,C3,Existing,101,33749
08-04-2019,EUROPE,Shopify,null,Existing,9,2557
08-04-2019,EUROPE,Retail,C2,New,2515,100636
08-04-2019,OCEANIA,Retail,F2,Existing,283983,17705814
08-04-2019,CANADA,Retail,C1,Existing,48794,2381638
08-04-2019,ASIA,Shopify,C3,Existing,1094,210876
08-04-2019,CANADA,Shopify,C3,Existing,398,78613
08-04-2019,EUROPE,Shopify,null,Guest,167,30598
08-04-2019,ASIA,Retail,F1,Existing,87465,4695413
08-04-2019,ASIA,Retail,F2,Existing,193558,11009223
08-04-2019,EUROPE,Retail,F2,New,1573,77869
08-04-2019,OCEANIA,Shopify,F3,Existing,1915,409983
08-04-2019,ASIA,Shopify,null,Existing,144,26061
08-04-2019,AFRICA,Shopify,F3,New,85,15106
08-04-2019,EUROPE,Retail,C4,New,1014,42474
08-04-2019,OCEANIA,Retail,C1,New,133109,3695475
08-04-2019,EUROPE,Shopify,C1,New,13,1723
08-04-2019,CANADA,Shopify,F3,Existing,329,66672
08-04-2019,USA,Shopify,F3,New,41,7119
08-04-2019,EUROPE,Shopify,F2,Existing,119,29455
08-04-2019,USA,Shopify,C3,New,135,24154
08-04-2019,SOUTH AMERICA,Retail,F3,Existing,1355,78800
08-04-2019,CANADA,Shopify,C2,Existing,324,61407
08-04-2019,ASIA,Retail,C4,Existing,99695,4961374
08-04-2019,OCEANIA,Shopify,F3,New,126,21887
08-04-2019,OCEANIA,Shopify,C3,New,333,56383
08-04-2019,CANADA,Shopify,F1,Existing,389,72469
08-04-2019,ASIA,Shopify,C1,New,129,15915
08-04-2019,OCEANIA,Shopify,C1,New,235,32399
08-04-2019,ASIA,Retail,F3,Existing,356445,20089730
08-04-2019,OCEANIA,Retail,F1,New,38238,1528053
08-04-2019,SOUTH AMERICA,Shopify,F2,New,7,1132
08-04-2019,AFRICA,Retail,C3,Existing,252820,14855200
08-04-2019,CANADA,Retail,C4,New,11386,445194
08-04-2019,USA,Shopify,C4,Existing,109,23281
08-04-2019,ASIA,Retail,F1,New,29939,1083630
08-04-2019,SOUTH AMERICA,Shopify,null,Guest,727,139023
08-04-2019,USA,Shopify,F1,New,92,15001
08-04-2019,CANADA,Retail,null,Existing,6010,340290
08-04-2019,ASIA,Shopify,F1,New,100,15288
08-04-2019,AFRICA,Shopify,C1,Existing,886,152626
08-04-2019,CANADA,Retail,C3,New,26592,1140304
08-04-2019,OCEANIA,Retail,C4,Existing,136091,7759132
08-04-2019,EUROPE,Shopify,C4,Existing,6,2163
08-04-2019,SOUTH AMERICA,Shopify,F2,Existing,24,7168
08-04-2019,CANADA,Shopify,F2,New,65,11149
